"EVbar","dwal","eddy visocity","pbar","pressure","ubar:0","ubar:1","ubar:2","velocity:0","velocity:1","velocity:2","vortBar:0","vortBar:1","vortBar:2","vorticity:0","vorticity:1","vorticity:2","wss","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.65751e-03,2.79000e-02,1.65785e-03,-1.56937e-01,-1.40310e-01,7.47537e+01,1.11804e-01,0.00000e+00,7.47539e+01,1.11995e-01,0.00000e+00,-2.67388e-02,-2.04303e+00,-1.76796e+02,-2.73952e-02,-2.06063e+00,-1.76834e+02,0.00000e+00,1,2.79000e-02,1.90000e+00,2.79000e-02,0.00000e+00
1.63113e-03,2.79600e-02,1.63146e-03,-1.56903e-01,-1.40323e-01,7.47667e+01,1.11975e-01,0.00000e+00,7.47669e+01,1.12166e-01,0.00000e+00,-2.69490e-02,-2.03869e+00,-1.73956e+02,-2.76023e-02,-2.05628e+00,-1.73994e+02,0.00000e+00,1,2.79600e-02,1.90000e+00,2.79600e-02,0.00000e+00
1.60474e-03,2.80200e-02,1.60508e-03,-1.56870e-01,-1.40335e-01,7.47797e+01,1.12147e-01,0.00000e+00,7.47799e+01,1.12338e-01,0.00000e+00,-2.71592e-02,-2.03435e+00,-1.71116e+02,-2.78094e-02,-2.05192e+00,-1.71153e+02,0.00000e+00,1,2.80200e-02,1.90000e+00,2.80200e-02,0.00000e+00
1.57836e-03,2.80800e-02,1.57870e-03,-1.56836e-01,-1.40348e-01,7.47927e+01,1.12318e-01,0.00000e+00,7.47929e+01,1.12509e-01,0.00000e+00,-2.73693e-02,-2.03001e+00,-1.68276e+02,-2.80166e-02,-2.04757e+00,-1.68313e+02,0.00000e+00,1,2.80800e-02,1.90000e+00,2.80800e-02,0.00000e+00
1.55198e-03,2.81400e-02,1.55232e-03,-1.56803e-01,-1.40361e-01,7.48057e+01,1.12490e-01,0.00000e+00,7.48059e+01,1.12681e-01,0.00000e+00,-2.75795e-02,-2.02567e+00,-1.65436e+02,-2.82237e-02,-2.04321e+00,-1.65472e+02,0.00000e+00,1,2.81400e-02,1.90000e+00,2.81400e-02,0.00000e+00
1.52560e-03,2.82000e-02,1.52594e-03,-1.56769e-01,-1.40374e-01,7.48187e+01,1.12661e-01,0.00000e+00,7.48189e+01,1.12852e-01,0.00000e+00,-2.77897e-02,-2.02133e+00,-1.62596e+02,-2.84308e-02,-2.03885e+00,-1.62632e+02,0.00000e+00,1,2.82000e-02,1.90000e+00,2.82000e-02,0.00000e+00
1.49922e-03,2.82600e-02,1.49956e-03,-1.56736e-01,-1.40387e-01,7.48317e+01,1.12832e-01,0.00000e+00,7.48319e+01,1.13023e-01,0.00000e+00,-2.79999e-02,-2.01699e+00,-1.59756e+02,-2.86380e-02,-2.03450e+00,-1.59791e+02,0.00000e+00,1,2.82600e-02,1.90000e+00,2.82600e-02,0.00000e+00
1.47284e-03,2.83200e-02,1.47317e-03,-1.56702e-01,-1.40399e-01,7.48448e+01,1.13004e-01,0.00000e+00,7.48449e+01,1.13195e-01,0.00000e+00,-2.82101e-02,-2.01265e+00,-1.56916e+02,-2.88451e-02,-2.03014e+00,-1.56951e+02,0.00000e+00,1,2.83200e-02,1.90000e+00,2.83200e-02,0.00000e+00
1.44646e-03,2.83800e-02,1.44679e-03,-1.56669e-01,-1.40412e-01,7.48578e+01,1.13175e-01,0.00000e+00,7.48580e+01,1.13366e-01,0.00000e+00,-2.84203e-02,-2.00831e+00,-1.54076e+02,-2.90522e-02,-2.02578e+00,-1.54110e+02,0.00000e+00,1,2.83800e-02,1.90000e+00,2.83800e-02,0.00000e+00
1.42007e-03,2.84400e-02,1.42041e-03,-1.56635e-01,-1.40425e-01,7.48708e+01,1.13347e-01,0.00000e+00,7.48710e+01,1.13538e-01,0.00000e+00,-2.86305e-02,-2.00397e+00,-1.51236e+02,-2.92593e-02,-2.02143e+00,-1.51270e+02,0.00000e+00,1,2.84400e-02,1.90000e+00,2.84400e-02,0.00000e+00
1.39369e-03,2.85000e-02,1.39403e-03,-1.56602e-01,-1.40438e-01,7.48838e+01,1.13518e-01,0.00000e+00,7.48840e+01,1.13709e-01,0.00000e+00,-2.88407e-02,-1.99964e+00,-1.48396e+02,-2.94665e-02,-2.01707e+00,-1.48429e+02,0.00000e+00,1,2.85000e-02,1.90000e+00,2.85000e-02,0.00000e+00
1.36731e-03,2.85600e-02,1.36765e-03,-1.56568e-01,-1.40450e-01,7.48968e+01,1.13690e-01,0.00000e+00,7.48970e+01,1.13880e-01,0.00000e+00,-2.90509e-02,-1.99530e+00,-1.45556e+02,-2.96736e-02,-2.01271e+00,-1.45589e+02,0.00000e+00,1,2.85600e-02,1.90000e+00,2.85600e-02,0.00000e+00
1.34093e-03,2.86200e-02,1.34127e-03,-1.56535e-01,-1.40463e-01,7.49098e+01,1.13861e-01,0.00000e+00,7.49100e+01,1.14052e-01,0.00000e+00,-2.92611e-02,-1.99096e+00,-1.42716e+02,-2.98807e-02,-2.00836e+00,-1.42748e+02,0.00000e+00,1,2.86200e-02,1.90000e+00,2.86200e-02,0.00000e+00
1.31455e-03,2.86800e-02,1.31488e-03,-1.56502e-01,-1.40476e-01,7.49228e+01,1.14032e-01,0.00000e+00,7.49230e+01,1.14223e-01,0.00000e+00,-2.94713e-02,-1.98662e+00,-1.39876e+02,-3.00879e-02,-2.00400e+00,-1.39908e+02,0.00000e+00,1,2.86800e-02,1.90000e+00,2.86800e-02,0.00000e+00
1.28817e-03,2.87400e-02,1.28850e-03,-1.56468e-01,-1.40489e-01,7.49358e+01,1.14204e-01,0.00000e+00,7.49360e+01,1.14395e-01,0.00000e+00,-2.96815e-02,-1.98228e+00,-1.37036e+02,-3.02950e-02,-1.99964e+00,-1.37068e+02,0.00000e+00,1,2.87400e-02,1.90000e+00,2.87400e-02,0.00000e+00
1.26179e-03,2.88000e-02,1.26212e-03,-1.56435e-01,-1.40502e-01,7.49488e+01,1.14375e-01,0.00000e+00,7.49490e+01,1.14566e-01,0.00000e+00,-2.98917e-02,-1.97794e+00,-1.34196e+02,-3.05021e-02,-1.99529e+00,-1.34227e+02,0.00000e+00,1,2.88000e-02,1.90000e+00,2.88000e-02,0.00000e+00
1.23540e-03,2.88600e-02,1.23574e-03,-1.56401e-01,-1.40514e-01,7.49618e+01,1.14547e-01,0.00000e+00,7.49620e+01,1.14737e-01,0.00000e+00,-3.01019e-02,-1.97360e+00,-1.31356e+02,-3.07093e-02,-1.99093e+00,-1.31387e+02,0.00000e+00,1,2.88600e-02,1.90000e+00,2.88600e-02,0.00000e+00
1.20902e-03,2.89200e-02,1.20936e-03,-1.56368e-01,-1.40527e-01,7.49748e+01,1.14718e-01,0.00000e+00,7.49750e+01,1.14909e-01,0.00000e+00,-3.03121e-02,-1.96926e+00,-1.28516e+02,-3.09164e-02,-1.98657e+00,-1.28546e+02,0.00000e+00,1,2.89200e-02,1.90000e+00,2.89200e-02,0.00000e+00
1.18264e-03,2.89800e-02,1.18298e-03,-1.56334e-01,-1.40540e-01,7.49878e+01,1.14890e-01,0.00000e+00,7.49881e+01,1.15080e-01,0.00000e+00,-3.05222e-02,-1.96492e+00,-1.25676e+02,-3.11235e-02,-1.98222e+00,-1.25706e+02,0.00000e+00,1,2.89800e-02,1.90000e+00,2.89800e-02,0.00000e+00
1.15626e-03,2.90400e-02,1.15660e-03,-1.56301e-01,-1.40553e-01,7.50008e+01,1.15061e-01,0.00000e+00,7.50011e+01,1.15252e-01,0.00000e+00,-3.07324e-02,-1.96058e+00,-1.22836e+02,-3.13306e-02,-1.97786e+00,-1.22865e+02,0.00000e+00,1,2.90400e-02,1.90000e+00,2.90400e-02,0.00000e+00
1.12988e-03,2.91000e-02,1.13021e-03,-1.56267e-01,-1.40565e-01,7.50138e+01,1.15233e-01,0.00000e+00,7.50141e+01,1.15423e-01,0.00000e+00,-3.09426e-02,-1.95624e+00,-1.19996e+02,-3.15378e-02,-1.97350e+00,-1.20025e+02,0.00000e+00,1,2.91000e-02,1.90000e+00,2.91000e-02,0.00000e+00
1.10350e-03,2.91600e-02,1.10383e-03,-1.56234e-01,-1.40578e-01,7.50268e+01,1.15404e-01,0.00000e+00,7.50271e+01,1.15594e-01,0.00000e+00,-3.11528e-02,-1.95190e+00,-1.17156e+02,-3.17449e-02,-1.96915e+00,-1.17184e+02,0.00000e+00,1,2.91600e-02,1.90000e+00,2.91600e-02,0.00000e+00
1.07712e-03,2.92200e-02,1.07745e-03,-1.56200e-01,-1.40591e-01,7.50398e+01,1.15575e-01,0.00000e+00,7.50401e+01,1.15766e-01,0.00000e+00,-3.13630e-02,-1.94756e+00,-1.14316e+02,-3.19520e-02,-1.96479e+00,-1.14344e+02,0.00000e+00,1,2.92200e-02,1.90000e+00,2.92200e-02,0.00000e+00
1.05073e-03,2.92800e-02,1.05107e-03,-1.56167e-01,-1.40604e-01,7.50528e+01,1.15747e-01,0.00000e+00,7.50531e+01,1.15937e-01,0.00000e+00,-3.15732e-02,-1.94322e+00,-1.11476e+02,-3.21592e-02,-1.96043e+00,-1.11503e+02,0.00000e+00,1,2.92800e-02,1.90000e+00,2.92800e-02,0.00000e+00
1.02435e-03,2.93400e-02,1.02469e-03,-1.56133e-01,-1.40617e-01,7.50659e+01,1.15918e-01,0.00000e+00,7.50661e+01,1.16109e-01,0.00000e+00,-3.17834e-02,-1.93888e+00,-1.08636e+02,-3.23663e-02,-1.95608e+00,-1.08663e+02,0.00000e+00,1,2.93400e-02,1.90000e+00,2.93400e-02,0.00000e+00
9.97971e-04,2.94000e-02,9.98305e-04,-1.56100e-01,-1.40629e-01,7.50789e+01,1.16090e-01,0.00000e+00,7.50791e+01,1.16280e-01,0.00000e+00,-3.19936e-02,-1.93455e+00,-1.05796e+02,-3.25734e-02,-1.95172e+00,-1.05822e+02,0.00000e+00,1,2.94000e-02,1.90000e+00,2.94000e-02,0.00000e+00
9.71590e-04,2.94600e-02,9.71923e-04,-1.56066e-01,-1.40642e-01,7.50919e+01,1.16261e-01,0.00000e+00,7.50921e+01,1.16451e-01,0.00000e+00,-3.22038e-02,-1.93021e+00,-1.02956e+02,-3.27805e-02,-1.94736e+00,-1.02982e+02,0.00000e+00,1,2.94600e-02,1.90000e+00,2.94600e-02,0.00000e+00
9.45209e-04,2.95200e-02,9.45542e-04,-1.56033e-01,-1.40655e-01,7.51049e+01,1.16433e-01,0.00000e+00,7.51051e+01,1.16623e-01,0.00000e+00,-3.24140e-02,-1.92587e+00,-1.00116e+02,-3.29877e-02,-1.94301e+00,-1.00141e+02,0.00000e+00,1,2.95200e-02,1.90000e+00,2.95200e-02,0.00000e+00
9.18827e-04,2.95800e-02,9.19160e-04,-1.56000e-01,-1.40668e-01,7.51179e+01,1.16604e-01,0.00000e+00,7.51182e+01,1.16794e-01,0.00000e+00,-3.26242e-02,-1.92153e+00,-9.72762e+01,-3.31948e-02,-1.93865e+00,-9.73009e+01,0.00000e+00,1,2.95800e-02,1.90000e+00,2.95800e-02,0.00000e+00
8.92445e-04,2.96400e-02,8.92778e-04,-1.55966e-01,-1.40680e-01,7.51309e+01,1.16775e-01,0.00000e+00,7.51312e+01,1.16966e-01,0.00000e+00,-3.28344e-02,-1.91719e+00,-9.44363e+01,-3.34019e-02,-1.93429e+00,-9.44604e+01,0.00000e+00,1,2.96400e-02,1.90000e+00,2.96400e-02,0.00000e+00
8.66064e-04,2.97000e-02,8.66397e-04,-1.55933e-01,-1.40693e-01,7.51439e+01,1.16947e-01,0.00000e+00,7.51442e+01,1.17137e-01,0.00000e+00,-3.30446e-02,-1.91285e+00,-9.15963e+01,-3.36091e-02,-1.92994e+00,-9.16200e+01,0.00000e+00,1,2.97000e-02,1.90000e+00,2.97000e-02,0.00000e+00
8.39683e-04,2.97600e-02,8.40015e-04,-1.55899e-01,-1.40706e-01,7.51569e+01,1.17118e-01,0.00000e+00,7.51572e+01,1.17308e-01,0.00000e+00,-3.32548e-02,-1.90851e+00,-8.87563e+01,-3.38162e-02,-1.92558e+00,-8.87795e+01,0.00000e+00,1,2.97600e-02,1.90000e+00,2.97600e-02,0.00000e+00
8.13301e-04,2.98200e-02,8.13633e-04,-1.55866e-01,-1.40719e-01,7.51699e+01,1.17290e-01,0.00000e+00,7.51702e+01,1.17480e-01,0.00000e+00,-3.34650e-02,-1.90417e+00,-8.59162e+01,-3.40233e-02,-1.92123e+00,-8.59390e+01,0.00000e+00,1,2.98200e-02,1.90000e+00,2.98200e-02,0.00000e+00
7.86918e-04,2.98800e-02,7.87250e-04,-1.55832e-01,-1.40732e-01,7.51829e+01,1.17461e-01,0.00000e+00,7.51832e+01,1.17651e-01,0.00000e+00,-3.36751e-02,-1.89983e+00,-8.30761e+01,-3.42305e-02,-1.91687e+00,-8.30984e+01,0.00000e+00,1,2.98800e-02,1.90000e+00,2.98800e-02,0.00000e+00
7.76210e-04,2.99400e-02,7.76539e-04,-1.55080e-01,-1.39953e-01,7.51824e+01,1.17460e-01,0.00000e+00,7.51827e+01,1.17650e-01,0.00000e+00,-3.38796e-02,-1.89636e+00,-8.14991e+01,-3.44311e-02,-1.91338e+00,-8.15211e+01,0.00000e+00,1,2.99400e-02,1.90000e+00,2.99400e-02,0.00000e+00
7.65503e-04,3.00000e-02,7.65827e-04,-1.54328e-01,-1.39174e-01,7.51819e+01,1.17458e-01,0.00000e+00,7.51822e+01,1.17649e-01,0.00000e+00,-3.40840e-02,-1.89289e+00,-7.99221e+01,-3.46318e-02,-1.90989e+00,-7.99437e+01,0.00000e+00,1,3.00000e-02,1.90000e+00,3.00000e-02,0.00000e+00
7.54795e-04,3.00600e-02,7.55116e-04,-1.53576e-01,-1.38396e-01,7.51814e+01,1.17457e-01,0.00000e+00,7.51817e+01,1.17647e-01,0.00000e+00,-3.42885e-02,-1.88941e+00,-7.83450e+01,-3.48325e-02,-1.90640e+00,-7.83663e+01,0.00000e+00,1,3.00600e-02,1.90000e+00,3.00600e-02,0.00000e+00
7.44087e-04,3.01200e-02,7.44404e-04,-1.52824e-01,-1.37617e-01,7.51809e+01,1.17455e-01,0.00000e+00,7.51812e+01,1.17646e-01,0.00000e+00,-3.44929e-02,-1.88594e+00,-7.67680e+01,-3.50331e-02,-1.90290e+00,-7.67890e+01,0.00000e+00,1,3.01200e-02,1.90000e+00,3.01200e-02,0.00000e+00
7.33380e-04,3.01800e-02,7.33693e-04,-1.52072e-01,-1.36839e-01,7.51805e+01,1.17454e-01,0.00000e+00,7.51808e+01,1.17645e-01,0.00000e+00,-3.46974e-02,-1.88247e+00,-7.51909e+01,-3.52338e-02,-1.89941e+00,-7.52116e+01,0.00000e+00,1,3.01800e-02,1.90000e+00,3.01800e-02,0.00000e+00
7.22672e-04,3.02400e-02,7.22981e-04,-1.51320e-01,-1.36060e-01,7.51800e+01,1.17453e-01,0.00000e+00,7.51803e+01,1.17643e-01,0.00000e+00,-3.49018e-02,-1.87900e+00,-7.36139e+01,-3.54344e-02,-1.89592e+00,-7.36343e+01,0.00000e+00,1,3.02400e-02,1.90000e+00,3.02400e-02,0.00000e+00
7.11964e-04,3.03000e-02,7.12269e-04,-1.50568e-01,-1.35281e-01,7.51795e+01,1.17451e-01,0.00000e+00,7.51798e+01,1.17642e-01,0.00000e+00,-3.51063e-02,-1.87552e+00,-7.20368e+01,-3.56351e-02,-1.89243e+00,-7.20569e+01,0.00000e+00,1,3.03000e-02,1.90000e+00,3.03000e-02,0.00000e+00
7.01257e-04,3.03600e-02,7.01558e-04,-1.49816e-01,-1.34503e-01,7.51790e+01,1.17450e-01,0.00000e+00,7.51793e+01,1.17641e-01,0.00000e+00,-3.53107e-02,-1.87205e+00,-7.04598e+01,-3.58358e-02,-1.88894e+00,-7.04795e+01,0.00000e+00,1,3.03600e-02,1.90000e+00,3.03600e-02,0.00000e+00
6.90549e-04,3.04200e-02,6.90846e-04,-1.49064e-01,-1.33724e-01,7.51785e+01,1.17448e-01,0.00000e+00,7.51788e+01,1.17639e-01,0.00000e+00,-3.55152e-02,-1.86858e+00,-6.88827e+01,-3.60364e-02,-1.88545e+00,-6.89022e+01,0.00000e+00,1,3.04200e-02,1.90000e+00,3.04200e-02,0.00000e+00
6.79842e-04,3.04800e-02,6.80135e-04,-1.48312e-01,-1.32946e-01,7.51780e+01,1.17447e-01,0.00000e+00,7.51783e+01,1.17638e-01,0.00000e+00,-3.57196e-02,-1.86511e+00,-6.73057e+01,-3.62371e-02,-1.88196e+00,-6.73248e+01,0.00000e+00,1,3.04800e-02,1.90000e+00,3.04800e-02,0.00000e+00
6.69134e-04,3.05400e-02,6.69423e-04,-1.47560e-01,-1.32167e-01,7.51775e+01,1.17445e-01,0.00000e+00,7.51778e+01,1.17637e-01,0.00000e+00,-3.59241e-02,-1.86164e+00,-6.57286e+01,-3.64378e-02,-1.87847e+00,-6.57474e+01,0.00000e+00,1,3.05400e-02,1.90000e+00,3.05400e-02,0.00000e+00
6.58426e-04,3.06000e-02,6.58712e-04,-1.46808e-01,-1.31388e-01,7.51770e+01,1.17444e-01,0.00000e+00,7.51773e+01,1.17635e-01,0.00000e+00,-3.61285e-02,-1.85816e+00,-6.41516e+01,-3.66384e-02,-1.87497e+00,-6.41701e+01,0.00000e+00,1,3.06000e-02,1.90000e+00,3.06000e-02,0.00000e+00
6.47718e-04,3.06600e-02,6.48000e-04,-1.46056e-01,-1.30610e-01,7.51765e+01,1.17443e-01,0.00000e+00,7.51768e+01,1.17634e-01,0.00000e+00,-3.63330e-02,-1.85469e+00,-6.25746e+01,-3.68391e-02,-1.87148e+00,-6.25927e+01,0.00000e+00,1,3.06600e-02,1.90000e+00,3.06600e-02,0.00000e+00
6.37011e-04,3.07200e-02,6.37289e-04,-1.45304e-01,-1.29831e-01,7.51760e+01,1.17441e-01,0.00000e+00,7.51763e+01,1.17633e-01,0.00000e+00,-3.65374e-02,-1.85122e+00,-6.09975e+01,-3.70398e-02,-1.86799e+00,-6.10154e+01,0.00000e+00,1,3.07200e-02,1.90000e+00,3.07200e-02,0.00000e+00
6.26303e-04,3.07800e-02,6.26577e-04,-1.44552e-01,-1.29052e-01,7.51755e+01,1.17440e-01,0.00000e+00,7.51758e+01,1.17631e-01,0.00000e+00,-3.67419e-02,-1.84775e+00,-5.94204e+01,-3.72404e-02,-1.86450e+00,-5.94380e+01,0.00000e+00,1,3.07800e-02,1.90000e+00,3.07800e-02,0.00000e+00
6.15595e-04,3.08400e-02,6.15866e-04,-1.43800e-01,-1.28274e-01,7.51751e+01,1.17438e-01,0.00000e+00,7.51753e+01,1.17630e-01,0.00000e+00,-3.69463e-02,-1.84427e+00,-5.78434e+01,-3.74411e-02,-1.86101e+00,-5.78606e+01,0.00000e+00,1,3.08400e-02,1.90000e+00,3.08400e-02,0.00000e+00
6.04888e-04,3.09000e-02,6.05154e-04,-1.43048e-01,-1.27495e-01,7.51746e+01,1.17437e-01,0.00000e+00,7.51749e+01,1.17629e-01,0.00000e+00,-3.71508e-02,-1.84080e+00,-5.62664e+01,-3.76418e-02,-1.85752e+00,-5.62833e+01,0.00000e+00,1,3.09000e-02,1.90000e+00,3.09000e-02,0.00000e+00
5.94180e-04,3.09600e-02,5.94443e-04,-1.42296e-01,-1.26717e-01,7.51741e+01,1.17435e-01,0.00000e+00,7.51744e+01,1.17627e-01,0.00000e+00,-3.73552e-02,-1.83733e+00,-5.46893e+01,-3.78424e-02,-1.85403e+00,-5.47060e+01,0.00000e+00,1,3.09600e-02,1.90000e+00,3.09600e-02,0.00000e+00
5.83472e-04,3.10200e-02,5.83731e-04,-1.41544e-01,-1.25938e-01,7.51736e+01,1.17434e-01,0.00000e+00,7.51739e+01,1.17626e-01,0.00000e+00,-3.75597e-02,-1.83386e+00,-5.31123e+01,-3.80431e-02,-1.85054e+00,-5.31286e+01,0.00000e+00,1,3.10200e-02,1.90000e+00,3.10200e-02,0.00000e+00
5.72765e-04,3.10800e-02,5.73019e-04,-1.40792e-01,-1.25159e-01,7.51731e+01,1.17433e-01,0.00000e+00,7.51734e+01,1.17625e-01,0.00000e+00,-3.77641e-02,-1.83038e+00,-5.15352e+01,-3.82437e-02,-1.84704e+00,-5.15512e+01,0.00000e+00,1,3.10800e-02,1.90000e+00,3.10800e-02,0.00000e+00
5.62057e-04,3.11400e-02,5.62308e-04,-1.40040e-01,-1.24381e-01,7.51726e+01,1.17431e-01,0.00000e+00,7.51729e+01,1.17624e-01,0.00000e+00,-3.79686e-02,-1.82691e+00,-4.99582e+01,-3.84444e-02,-1.84355e+00,-4.99739e+01,0.00000e+00,1,3.11400e-02,1.90000e+00,3.11400e-02,0.00000e+00
5.51349e-04,3.12000e-02,5.51596e-04,-1.39288e-01,-1.23602e-01,7.51721e+01,1.17430e-01,0.00000e+00,7.51724e+01,1.17622e-01,0.00000e+00,-3.81730e-02,-1.82344e+00,-4.83812e+01,-3.86451e-02,-1.84006e+00,-4.83965e+01,0.00000e+00,1,3.12000e-02,1.90000e+00,3.12000e-02,0.00000e+00
5.40642e-04,3.12600e-02,5.40885e-04,-1.38536e-01,-1.22824e-01,7.51716e+01,1.17428e-01,0.00000e+00,7.51719e+01,1.17621e-01,0.00000e+00,-3.83775e-02,-1.81997e+00,-4.68041e+01,-3.88457e-02,-1.83657e+00,-4.68192e+01,0.00000e+00,1,3.12600e-02,1.90000e+00,3.12600e-02,0.00000e+00
5.29934e-04,3.13200e-02,5.30174e-04,-1.37784e-01,-1.22045e-01,7.51711e+01,1.17427e-01,0.00000e+00,7.51714e+01,1.17620e-01,0.00000e+00,-3.85819e-02,-1.81650e+00,-4.52271e+01,-3.90464e-02,-1.83308e+00,-4.52418e+01,0.00000e+00,1,3.13200e-02,1.90000e+00,3.13200e-02,0.00000e+00
5.19226e-04,3.13800e-02,5.19461e-04,-1.37032e-01,-1.21266e-01,7.51706e+01,1.17426e-01,0.00000e+00,7.51709e+01,1.17618e-01,0.00000e+00,-3.87864e-02,-1.81302e+00,-4.36500e+01,-3.92471e-02,-1.82959e+00,-4.36644e+01,0.00000e+00,1,3.13800e-02,1.90000e+00,3.13800e-02,0.00000e+00
5.08518e-04,3.14400e-02,5.08750e-04,-1.36280e-01,-1.20488e-01,7.51701e+01,1.17424e-01,0.00000e+00,7.51704e+01,1.17617e-01,0.00000e+00,-3.89908e-02,-1.80955e+00,-4.20729e+01,-3.94477e-02,-1.82610e+00,-4.20870e+01,0.00000e+00,1,3.14400e-02,1.90000e+00,3.14400e-02,0.00000e+00
4.97811e-04,3.15000e-02,4.98038e-04,-1.35528e-01,-1.19709e-01,7.51696e+01,1.17423e-01,0.00000e+00,7.51699e+01,1.17616e-01,0.00000e+00,-3.91953e-02,-1.80608e+00,-4.04959e+01,-3.96484e-02,-1.82261e+00,-4.05097e+01,0.00000e+00,1,3.15000e-02,1.90000e+00,3.15000e-02,0.00000e+00
4.87103e-04,3.15600e-02,4.87327e-04,-1.34776e-01,-1.18930e-01,7.51692e+01,1.17421e-01,0.00000e+00,7.51694e+01,1.17614e-01,0.00000e+00,-3.93997e-02,-1.80261e+00,-3.89189e+01,-3.98491e-02,-1.81912e+00,-3.89323e+01,0.00000e+00,1,3.15600e-02,1.90000e+00,3.15600e-02,0.00000e+00
4.76396e-04,3.16200e-02,4.76616e-04,-1.34024e-01,-1.18152e-01,7.51687e+01,1.17420e-01,0.00000e+00,7.51690e+01,1.17613e-01,0.00000e+00,-3.96042e-02,-1.79913e+00,-3.73418e+01,-4.00497e-02,-1.81562e+00,-3.73550e+01,0.00000e+00,1,3.16200e-02,1.90000e+00,3.16200e-02,0.00000e+00
4.65688e-04,3.16800e-02,4.65904e-04,-1.33272e-01,-1.17373e-01,7.51682e+01,1.17418e-01,0.00000e+00,7.51685e+01,1.17612e-01,0.00000e+00,-3.98086e-02,-1.79566e+00,-3.57648e+01,-4.02504e-02,-1.81213e+00,-3.57776e+01,0.00000e+00,1,3.16800e-02,1.90000e+00,3.16800e-02,0.00000e+00
4.54981e-04,3.17400e-02,4.55193e-04,-1.32520e-01,-1.16595e-01,7.51677e+01,1.17417e-01,0.00000e+00,7.51680e+01,1.17610e-01,0.00000e+00,-4.00131e-02,-1.79219e+00,-3.41878e+01,-4.04511e-02,-1.80864e+00,-3.42003e+01,0.00000e+00,1,3.17400e-02,1.90000e+00,3.17400e-02,0.00000e+00
4.44272e-04,3.18000e-02,4.44480e-04,-1.31768e-01,-1.15816e-01,7.51672e+01,1.17416e-01,0.00000e+00,7.51675e+01,1.17609e-01,0.00000e+00,-4.02175e-02,-1.78872e+00,-3.26106e+01,-4.06517e-02,-1.80515e+00,-3.26228e+01,0.00000e+00,1,3.18000e-02,1.90000e+00,3.18000e-02,0.00000e+00
4.33565e-04,3.18600e-02,4.33769e-04,-1.31016e-01,-1.15037e-01,7.51667e+01,1.17414e-01,0.00000e+00,7.51670e+01,1.17608e-01,0.00000e+00,-4.04220e-02,-1.78525e+00,-3.10336e+01,-4.08524e-02,-1.80166e+00,-3.10455e+01,0.00000e+00,1,3.18600e-02,1.90000e+00,3.18600e-02,0.00000e+00
4.22857e-04,3.19200e-02,4.23058e-04,-1.30264e-01,-1.14259e-01,7.51662e+01,1.17413e-01,0.00000e+00,7.51665e+01,1.17606e-01,0.00000e+00,-4.06264e-02,-1.78177e+00,-2.94566e+01,-4.10531e-02,-1.79817e+00,-2.94681e+01,0.00000e+00,1,3.19200e-02,1.90000e+00,3.19200e-02,0.00000e+00
4.12150e-04,3.19800e-02,4.12346e-04,-1.29512e-01,-1.13480e-01,7.51657e+01,1.17411e-01,0.00000e+00,7.51660e+01,1.17605e-01,0.00000e+00,-4.08309e-02,-1.77830e+00,-2.78795e+01,-4.12537e-02,-1.79468e+00,-2.78908e+01,0.00000e+00,1,3.19800e-02,1.90000e+00,3.19800e-02,0.00000e+00
4.01442e-04,3.20400e-02,4.01635e-04,-1.28760e-01,-1.12702e-01,7.51652e+01,1.17410e-01,0.00000e+00,7.51655e+01,1.17604e-01,0.00000e+00,-4.10353e-02,-1.77483e+00,-2.63025e+01,-4.14544e-02,-1.79119e+00,-2.63134e+01,0.00000e+00,1,3.20400e-02,1.90000e+00,3.20400e-02,0.00000e+00
3.91248e-04,3.21000e-02,3.91437e-04,-1.28814e-01,-1.12748e-01,7.51647e+01,1.17411e-01,0.00000e+00,7.51650e+01,1.17605e-01,0.00000e+00,-4.11876e-02,-1.77158e+00,-2.50858e+01,-4.16050e-02,-1.78793e+00,-2.50965e+01,0.00000e+00,1,3.21000e-02,1.90000e+00,3.21000e-02,0.00000e+00
3.81537e-04,3.21600e-02,3.81721e-04,-1.29625e-01,-1.13569e-01,7.51641e+01,1.17415e-01,0.00000e+00,7.51643e+01,1.17609e-01,0.00000e+00,-4.12910e-02,-1.76855e+00,-2.42070e+01,-4.17088e-02,-1.78488e+00,-2.42175e+01,0.00000e+00,1,3.21600e-02,1.90000e+00,3.21600e-02,0.00000e+00
3.71825e-04,3.22200e-02,3.72006e-04,-1.30435e-01,-1.14389e-01,7.51634e+01,1.17419e-01,0.00000e+00,7.51637e+01,1.17612e-01,0.00000e+00,-4.13944e-02,-1.76551e+00,-2.33282e+01,-4.18125e-02,-1.78184e+00,-2.33385e+01,0.00000e+00,1,3.22200e-02,1.90000e+00,3.22200e-02,0.00000e+00
3.62113e-04,3.22800e-02,3.62289e-04,-1.31246e-01,-1.15210e-01,7.51628e+01,1.17422e-01,0.00000e+00,7.51631e+01,1.17616e-01,0.00000e+00,-4.14978e-02,-1.76248e+00,-2.24494e+01,-4.19163e-02,-1.77880e+00,-2.24595e+01,0.00000e+00,1,3.22800e-02,1.90000e+00,3.22800e-02,0.00000e+00
