"EVbar","dwal","eddy visocity","pbar","pressure","ubar:0","ubar:1","ubar:2","velocity:0","velocity:1","velocity:2","vortBar:0","vortBar:1","vortBar:2","vorticity:0","vorticity:1","vorticity:2","wss","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.71631e-03,1.34100e-02,1.71535e-03,8.10302e-01,8.66222e-01,7.38538e+01,1.13810e-01,0.00000e+00,7.38549e+01,1.14036e-01,0.00000e+00,-1.63147e-02,-2.63713e+00,-6.71804e+02,6.00864e-04,-2.66349e+00,-6.71575e+02,0.00000e+00,1,1.34100e-02,9.70000e-01,1.34100e-02,0.00000e+00
1.70337e-03,1.34400e-02,1.70240e-03,8.10662e-01,8.66629e-01,7.38692e+01,1.13994e-01,0.00000e+00,7.38703e+01,1.14221e-01,0.00000e+00,-1.65072e-02,-2.63131e+00,-6.67106e+02,3.66840e-04,-2.65762e+00,-6.66877e+02,0.00000e+00,1,1.34400e-02,9.70000e-01,1.34400e-02,0.00000e+00
1.69042e-03,1.34700e-02,1.68945e-03,8.11022e-01,8.67036e-01,7.38846e+01,1.14178e-01,0.00000e+00,7.38857e+01,1.14406e-01,0.00000e+00,-1.66998e-02,-2.62548e+00,-6.62409e+02,1.32816e-04,-2.65175e+00,-6.62179e+02,0.00000e+00,1,1.34700e-02,9.70000e-01,1.34700e-02,0.00000e+00
1.67747e-03,1.35000e-02,1.67651e-03,8.11382e-01,8.67443e-01,7.39001e+01,1.14361e-01,0.00000e+00,7.39012e+01,1.14591e-01,0.00000e+00,-1.68923e-02,-2.61965e+00,-6.57711e+02,-1.01215e-04,-2.64587e+00,-6.57481e+02,0.00000e+00,1,1.35000e-02,9.70000e-01,1.35000e-02,0.00000e+00
1.66453e-03,1.35300e-02,1.66356e-03,8.11742e-01,8.67851e-01,7.39155e+01,1.14545e-01,0.00000e+00,7.39166e+01,1.14775e-01,0.00000e+00,-1.70848e-02,-2.61382e+00,-6.53014e+02,-3.35240e-04,-2.64000e+00,-6.52783e+02,0.00000e+00,1,1.35300e-02,9.70000e-01,1.35300e-02,0.00000e+00
1.65158e-03,1.35600e-02,1.65061e-03,8.12102e-01,8.68258e-01,7.39309e+01,1.14729e-01,0.00000e+00,7.39320e+01,1.14960e-01,0.00000e+00,-1.72774e-02,-2.60799e+00,-6.48317e+02,-5.69264e-04,-2.63413e+00,-6.48085e+02,0.00000e+00,1,1.35600e-02,9.70000e-01,1.35600e-02,0.00000e+00
1.63863e-03,1.35900e-02,1.63767e-03,8.12461e-01,8.68665e-01,7.39464e+01,1.14913e-01,0.00000e+00,7.39474e+01,1.15145e-01,0.00000e+00,-1.74699e-02,-2.60217e+00,-6.43619e+02,-8.03288e-04,-2.62825e+00,-6.43387e+02,0.00000e+00,1,1.35900e-02,9.70000e-01,1.35900e-02,0.00000e+00
1.62569e-03,1.36200e-02,1.62472e-03,8.12821e-01,8.69072e-01,7.39618e+01,1.15096e-01,0.00000e+00,7.39628e+01,1.15330e-01,0.00000e+00,-1.76624e-02,-2.59634e+00,-6.38922e+02,-1.03732e-03,-2.62238e+00,-6.38689e+02,0.00000e+00,1,1.36200e-02,9.70000e-01,1.36200e-02,0.00000e+00
1.61276e-03,1.36500e-02,1.61179e-03,8.13095e-01,8.69383e-01,7.39774e+01,1.15284e-01,0.00000e+00,7.39784e+01,1.15518e-01,0.00000e+00,-1.78525e-02,-2.59041e+00,-6.34150e+02,-1.27420e-03,-2.61641e+00,-6.33917e+02,0.00000e+00,1,1.36500e-02,9.70000e-01,1.36500e-02,0.00000e+00
1.59991e-03,1.36800e-02,1.59894e-03,8.13111e-01,8.69408e-01,7.39935e+01,1.15486e-01,0.00000e+00,7.39945e+01,1.15719e-01,0.00000e+00,-1.80354e-02,-2.58419e+00,-6.29158e+02,-1.51955e-03,-2.61013e+00,-6.28924e+02,0.00000e+00,1,1.36800e-02,9.70000e-01,1.36800e-02,0.00000e+00
1.58705e-03,1.37100e-02,1.58608e-03,8.13128e-01,8.69433e-01,7.40096e+01,1.15687e-01,0.00000e+00,7.40106e+01,1.15919e-01,0.00000e+00,-1.82183e-02,-2.57796e+00,-6.24165e+02,-1.76489e-03,-2.60386e+00,-6.23932e+02,0.00000e+00,1,1.37100e-02,9.70000e-01,1.37100e-02,0.00000e+00
1.57420e-03,1.37400e-02,1.57322e-03,8.13145e-01,8.69457e-01,7.40257e+01,1.15888e-01,0.00000e+00,7.40267e+01,1.16120e-01,0.00000e+00,-1.84011e-02,-2.57174e+00,-6.19173e+02,-2.01024e-03,-2.59759e+00,-6.18939e+02,0.00000e+00,1,1.37400e-02,9.70000e-01,1.37400e-02,0.00000e+00
1.56134e-03,1.37700e-02,1.56036e-03,8.13162e-01,8.69482e-01,7.40418e+01,1.16089e-01,0.00000e+00,7.40429e+01,1.16320e-01,0.00000e+00,-1.85840e-02,-2.56551e+00,-6.14180e+02,-2.25559e-03,-2.59131e+00,-6.13947e+02,0.00000e+00,1,1.37700e-02,9.70000e-01,1.37700e-02,0.00000e+00
1.54848e-03,1.38000e-02,1.54751e-03,8.13179e-01,8.69507e-01,7.40579e+01,1.16291e-01,0.00000e+00,7.40590e+01,1.16521e-01,0.00000e+00,-1.87669e-02,-2.55929e+00,-6.09188e+02,-2.50093e-03,-2.58504e+00,-6.08954e+02,0.00000e+00,1,1.38000e-02,9.70000e-01,1.38000e-02,0.00000e+00
1.53563e-03,1.38300e-02,1.53465e-03,8.13196e-01,8.69532e-01,7.40741e+01,1.16492e-01,0.00000e+00,7.40751e+01,1.16721e-01,0.00000e+00,-1.89497e-02,-2.55306e+00,-6.04196e+02,-2.74628e-03,-2.57877e+00,-6.03962e+02,0.00000e+00,1,1.38300e-02,9.70000e-01,1.38300e-02,0.00000e+00
1.52277e-03,1.38600e-02,1.52179e-03,8.13213e-01,8.69557e-01,7.40902e+01,1.16693e-01,0.00000e+00,7.40912e+01,1.16922e-01,0.00000e+00,-1.91326e-02,-2.54684e+00,-5.99203e+02,-2.99163e-03,-2.57249e+00,-5.98969e+02,0.00000e+00,1,1.38600e-02,9.70000e-01,1.38600e-02,0.00000e+00
1.50992e-03,1.38900e-02,1.50893e-03,8.13229e-01,8.69582e-01,7.41063e+01,1.16894e-01,0.00000e+00,7.41073e+01,1.17122e-01,0.00000e+00,-1.93155e-02,-2.54061e+00,-5.94211e+02,-3.23697e-03,-2.56622e+00,-5.93977e+02,0.00000e+00,1,1.38900e-02,9.70000e-01,1.38900e-02,0.00000e+00
1.49706e-03,1.39200e-02,1.49608e-03,8.13246e-01,8.69606e-01,7.41224e+01,1.17095e-01,0.00000e+00,7.41234e+01,1.17323e-01,0.00000e+00,-1.94983e-02,-2.53439e+00,-5.89219e+02,-3.48232e-03,-2.55995e+00,-5.88984e+02,0.00000e+00,1,1.39200e-02,9.70000e-01,1.39200e-02,0.00000e+00
1.48420e-03,1.39500e-02,1.48322e-03,8.13263e-01,8.69631e-01,7.41385e+01,1.17297e-01,0.00000e+00,7.41395e+01,1.17523e-01,0.00000e+00,-1.96812e-02,-2.52816e+00,-5.84226e+02,-3.72766e-03,-2.55367e+00,-5.83992e+02,0.00000e+00,1,1.39500e-02,9.70000e-01,1.39500e-02,0.00000e+00
1.47135e-03,1.39800e-02,1.47036e-03,8.13280e-01,8.69656e-01,7.41546e+01,1.17498e-01,0.00000e+00,7.41556e+01,1.17724e-01,0.00000e+00,-1.98640e-02,-2.52194e+00,-5.79234e+02,-3.97301e-03,-2.54740e+00,-5.78999e+02,0.00000e+00,1,1.39800e-02,9.70000e-01,1.39800e-02,0.00000e+00
1.45849e-03,1.40100e-02,1.45750e-03,8.13297e-01,8.69681e-01,7.41707e+01,1.17699e-01,0.00000e+00,7.41717e+01,1.17924e-01,0.00000e+00,-2.00469e-02,-2.51571e+00,-5.74242e+02,-4.21836e-03,-2.54113e+00,-5.74007e+02,0.00000e+00,1,1.40100e-02,9.70000e-01,1.40100e-02,0.00000e+00
1.44564e-03,1.40400e-02,1.44464e-03,8.13314e-01,8.69706e-01,7.41868e+01,1.17900e-01,0.00000e+00,7.41878e+01,1.18125e-01,0.00000e+00,-2.02298e-02,-2.50949e+00,-5.69249e+02,-4.46370e-03,-2.53485e+00,-5.69015e+02,0.00000e+00,1,1.40400e-02,9.70000e-01,1.40400e-02,0.00000e+00
1.43278e-03,1.40700e-02,1.43179e-03,8.13330e-01,8.69731e-01,7.42029e+01,1.18102e-01,0.00000e+00,7.42039e+01,1.18325e-01,0.00000e+00,-2.04126e-02,-2.50327e+00,-5.64257e+02,-4.70904e-03,-2.52858e+00,-5.64022e+02,0.00000e+00,1,1.40700e-02,9.70000e-01,1.40700e-02,0.00000e+00
1.41992e-03,1.41000e-02,1.41893e-03,8.13347e-01,8.69756e-01,7.42190e+01,1.18303e-01,0.00000e+00,7.42200e+01,1.18526e-01,0.00000e+00,-2.05955e-02,-2.49704e+00,-5.59264e+02,-4.95440e-03,-2.52231e+00,-5.59029e+02,0.00000e+00,1,1.41000e-02,9.70000e-01,1.41000e-02,0.00000e+00
1.40707e-03,1.41300e-02,1.40607e-03,8.13364e-01,8.69780e-01,7.42352e+01,1.18504e-01,0.00000e+00,7.42361e+01,1.18726e-01,0.00000e+00,-2.07784e-02,-2.49082e+00,-5.54272e+02,-5.19974e-03,-2.51603e+00,-5.54037e+02,0.00000e+00,1,1.41300e-02,9.70000e-01,1.41300e-02,0.00000e+00
1.39421e-03,1.41600e-02,1.39321e-03,8.13381e-01,8.69805e-01,7.42513e+01,1.18705e-01,0.00000e+00,7.42522e+01,1.18927e-01,0.00000e+00,-2.09612e-02,-2.48459e+00,-5.49280e+02,-5.44508e-03,-2.50976e+00,-5.49045e+02,0.00000e+00,1,1.41600e-02,9.70000e-01,1.41600e-02,0.00000e+00
1.38136e-03,1.41900e-02,1.38036e-03,8.13398e-01,8.69830e-01,7.42674e+01,1.18907e-01,0.00000e+00,7.42683e+01,1.19127e-01,0.00000e+00,-2.11441e-02,-2.47837e+00,-5.44287e+02,-5.69043e-03,-2.50349e+00,-5.44052e+02,0.00000e+00,1,1.41900e-02,9.70000e-01,1.41900e-02,0.00000e+00
1.36850e-03,1.42200e-02,1.36750e-03,8.13415e-01,8.69855e-01,7.42835e+01,1.19108e-01,0.00000e+00,7.42844e+01,1.19328e-01,0.00000e+00,-2.13270e-02,-2.47214e+00,-5.39295e+02,-5.93578e-03,-2.49721e+00,-5.39059e+02,0.00000e+00,1,1.42200e-02,9.70000e-01,1.42200e-02,0.00000e+00
1.35564e-03,1.42500e-02,1.35464e-03,8.13431e-01,8.69880e-01,7.42996e+01,1.19309e-01,0.00000e+00,7.43005e+01,1.19528e-01,0.00000e+00,-2.15098e-02,-2.46592e+00,-5.34303e+02,-6.18112e-03,-2.49094e+00,-5.34067e+02,0.00000e+00,1,1.42500e-02,9.70000e-01,1.42500e-02,0.00000e+00
1.34279e-03,1.42800e-02,1.34178e-03,8.13448e-01,8.69905e-01,7.43157e+01,1.19510e-01,0.00000e+00,7.43166e+01,1.19729e-01,0.00000e+00,-2.16927e-02,-2.45969e+00,-5.29310e+02,-6.42647e-03,-2.48467e+00,-5.29075e+02,0.00000e+00,1,1.42800e-02,9.70000e-01,1.42800e-02,0.00000e+00
1.32993e-03,1.43100e-02,1.32892e-03,8.13465e-01,8.69929e-01,7.43318e+01,1.19711e-01,0.00000e+00,7.43327e+01,1.19929e-01,0.00000e+00,-2.18756e-02,-2.45347e+00,-5.24318e+02,-6.67182e-03,-2.47839e+00,-5.24082e+02,0.00000e+00,1,1.43100e-02,9.70000e-01,1.43100e-02,0.00000e+00
1.31707e-03,1.43400e-02,1.31607e-03,8.13482e-01,8.69954e-01,7.43479e+01,1.19913e-01,0.00000e+00,7.43488e+01,1.20130e-01,0.00000e+00,-2.20584e-02,-2.44724e+00,-5.19326e+02,-6.91716e-03,-2.47212e+00,-5.19089e+02,0.00000e+00,1,1.43400e-02,9.70000e-01,1.43400e-02,0.00000e+00
1.30422e-03,1.43700e-02,1.30321e-03,8.13499e-01,8.69979e-01,7.43640e+01,1.20114e-01,0.00000e+00,7.43649e+01,1.20330e-01,0.00000e+00,-2.22413e-02,-2.44102e+00,-5.14333e+02,-7.16251e-03,-2.46585e+00,-5.14097e+02,0.00000e+00,1,1.43700e-02,9.70000e-01,1.43700e-02,0.00000e+00
1.29136e-03,1.44000e-02,1.29035e-03,8.13516e-01,8.70004e-01,7.43801e+01,1.20315e-01,0.00000e+00,7.43811e+01,1.20531e-01,0.00000e+00,-2.24241e-02,-2.43479e+00,-5.09341e+02,-7.40785e-03,-2.45958e+00,-5.09105e+02,0.00000e+00,1,1.44000e-02,9.70000e-01,1.44000e-02,0.00000e+00
1.27851e-03,1.44300e-02,1.27749e-03,8.13533e-01,8.70029e-01,7.43963e+01,1.20516e-01,0.00000e+00,7.43972e+01,1.20731e-01,0.00000e+00,-2.26070e-02,-2.42857e+00,-5.04348e+02,-7.65320e-03,-2.45330e+00,-5.04112e+02,0.00000e+00,1,1.44300e-02,9.70000e-01,1.44300e-02,0.00000e+00
1.26565e-03,1.44600e-02,1.26464e-03,8.13549e-01,8.70054e-01,7.44124e+01,1.20718e-01,0.00000e+00,7.44133e+01,1.20932e-01,0.00000e+00,-2.27899e-02,-2.42234e+00,-4.99356e+02,-7.89855e-03,-2.44703e+00,-4.99120e+02,0.00000e+00,1,1.44600e-02,9.70000e-01,1.44600e-02,0.00000e+00
1.25279e-03,1.44900e-02,1.25178e-03,8.13566e-01,8.70079e-01,7.44285e+01,1.20919e-01,0.00000e+00,7.44294e+01,1.21132e-01,0.00000e+00,-2.29727e-02,-2.41612e+00,-4.94364e+02,-8.14389e-03,-2.44076e+00,-4.94127e+02,0.00000e+00,1,1.44900e-02,9.70000e-01,1.44900e-02,0.00000e+00
1.23994e-03,1.45200e-02,1.23892e-03,8.13583e-01,8.70103e-01,7.44446e+01,1.21120e-01,0.00000e+00,7.44455e+01,1.21333e-01,0.00000e+00,-2.31556e-02,-2.40990e+00,-4.89371e+02,-8.38924e-03,-2.43448e+00,-4.89135e+02,0.00000e+00,1,1.45200e-02,9.70000e-01,1.45200e-02,0.00000e+00
1.22708e-03,1.45500e-02,1.22606e-03,8.13600e-01,8.70128e-01,7.44607e+01,1.21321e-01,0.00000e+00,7.44616e+01,1.21533e-01,0.00000e+00,-2.33385e-02,-2.40367e+00,-4.84379e+02,-8.63459e-03,-2.42821e+00,-4.84142e+02,0.00000e+00,1,1.45500e-02,9.70000e-01,1.45500e-02,0.00000e+00
1.21423e-03,1.45800e-02,1.21321e-03,8.13617e-01,8.70153e-01,7.44768e+01,1.21523e-01,0.00000e+00,7.44777e+01,1.21734e-01,0.00000e+00,-2.35213e-02,-2.39745e+00,-4.79387e+02,-8.87993e-03,-2.42194e+00,-4.79150e+02,0.00000e+00,1,1.45800e-02,9.70000e-01,1.45800e-02,0.00000e+00
1.20137e-03,1.46100e-02,1.20035e-03,8.13634e-01,8.70178e-01,7.44929e+01,1.21724e-01,0.00000e+00,7.44938e+01,1.21934e-01,0.00000e+00,-2.37042e-02,-2.39122e+00,-4.74394e+02,-9.12528e-03,-2.41566e+00,-4.74157e+02,0.00000e+00,1,1.46100e-02,9.70000e-01,1.46100e-02,0.00000e+00
1.18851e-03,1.46400e-02,1.18749e-03,8.13650e-01,8.70203e-01,7.45090e+01,1.21925e-01,0.00000e+00,7.45099e+01,1.22135e-01,0.00000e+00,-2.38871e-02,-2.38500e+00,-4.69402e+02,-9.37062e-03,-2.40939e+00,-4.69165e+02,0.00000e+00,1,1.46400e-02,9.70000e-01,1.46400e-02,0.00000e+00
1.17566e-03,1.46700e-02,1.17463e-03,8.13667e-01,8.70228e-01,7.45251e+01,1.22126e-01,0.00000e+00,7.45260e+01,1.22335e-01,0.00000e+00,-2.40699e-02,-2.37877e+00,-4.64410e+02,-9.61597e-03,-2.40312e+00,-4.64172e+02,0.00000e+00,1,1.46700e-02,9.70000e-01,1.46700e-02,0.00000e+00
1.16280e-03,1.47000e-02,1.16177e-03,8.13684e-01,8.70252e-01,7.45412e+01,1.22327e-01,0.00000e+00,7.45421e+01,1.22536e-01,0.00000e+00,-2.42528e-02,-2.37255e+00,-4.59417e+02,-9.86132e-03,-2.39684e+00,-4.59180e+02,0.00000e+00,1,1.47000e-02,9.70000e-01,1.47000e-02,0.00000e+00
1.14995e-03,1.47300e-02,1.14892e-03,8.13701e-01,8.70277e-01,7.45574e+01,1.22529e-01,0.00000e+00,7.45582e+01,1.22736e-01,0.00000e+00,-2.44357e-02,-2.36632e+00,-4.54425e+02,-1.01067e-02,-2.39057e+00,-4.54187e+02,0.00000e+00,1,1.47300e-02,9.70000e-01,1.47300e-02,0.00000e+00
1.13709e-03,1.47600e-02,1.13606e-03,8.13718e-01,8.70302e-01,7.45735e+01,1.22730e-01,0.00000e+00,7.45743e+01,1.22937e-01,0.00000e+00,-2.46185e-02,-2.36010e+00,-4.49433e+02,-1.03520e-02,-2.38430e+00,-4.49195e+02,0.00000e+00,1,1.47600e-02,9.70000e-01,1.47600e-02,0.00000e+00
1.12423e-03,1.47900e-02,1.12320e-03,8.13735e-01,8.70327e-01,7.45896e+01,1.22931e-01,0.00000e+00,7.45904e+01,1.23137e-01,0.00000e+00,-2.48014e-02,-2.35387e+00,-4.44440e+02,-1.05974e-02,-2.37802e+00,-4.44202e+02,0.00000e+00,1,1.47900e-02,9.70000e-01,1.47900e-02,0.00000e+00
1.11140e-03,1.48200e-02,1.11036e-03,8.13706e-01,8.70304e-01,7.46057e+01,1.23133e-01,0.00000e+00,7.46065e+01,1.23339e-01,0.00000e+00,-2.50005e-02,-2.34774e+00,-4.39371e+02,-1.08601e-02,-2.37184e+00,-4.39133e+02,0.00000e+00,1,1.48200e-02,9.70000e-01,1.48200e-02,0.00000e+00
1.09862e-03,1.48500e-02,1.09759e-03,8.13547e-01,8.70142e-01,7.46217e+01,1.23338e-01,0.00000e+00,7.46225e+01,1.23542e-01,0.00000e+00,-2.52471e-02,-2.34189e+00,-4.34079e+02,-1.11735e-02,-2.36593e+00,-4.33841e+02,0.00000e+00,1,1.48500e-02,9.70000e-01,1.48500e-02,0.00000e+00
1.08585e-03,1.48800e-02,1.08481e-03,8.13387e-01,8.69980e-01,7.46377e+01,1.23542e-01,0.00000e+00,7.46385e+01,1.23746e-01,0.00000e+00,-2.54936e-02,-2.33603e+00,-4.28787e+02,-1.14869e-02,-2.36001e+00,-4.28549e+02,0.00000e+00,1,1.48800e-02,9.70000e-01,1.48800e-02,0.00000e+00
1.07307e-03,1.49100e-02,1.07203e-03,8.13227e-01,8.69819e-01,7.46537e+01,1.23746e-01,0.00000e+00,7.46545e+01,1.23950e-01,0.00000e+00,-2.57402e-02,-2.33017e+00,-4.23494e+02,-1.18003e-02,-2.35410e+00,-4.23256e+02,0.00000e+00,1,1.49100e-02,9.70000e-01,1.49100e-02,0.00000e+00
1.06029e-03,1.49400e-02,1.05926e-03,8.13067e-01,8.69657e-01,7.46697e+01,1.23951e-01,0.00000e+00,7.46705e+01,1.24154e-01,0.00000e+00,-2.59867e-02,-2.32432e+00,-4.18202e+02,-1.21137e-02,-2.34819e+00,-4.17964e+02,0.00000e+00,1,1.49400e-02,9.70000e-01,1.49400e-02,0.00000e+00
1.04752e-03,1.49700e-02,1.04648e-03,8.12907e-01,8.69495e-01,7.46857e+01,1.24155e-01,0.00000e+00,7.46865e+01,1.24357e-01,0.00000e+00,-2.62333e-02,-2.31846e+00,-4.12909e+02,-1.24272e-02,-2.34227e+00,-4.12672e+02,0.00000e+00,1,1.49700e-02,9.70000e-01,1.49700e-02,0.00000e+00
1.03474e-03,1.50000e-02,1.03370e-03,8.12748e-01,8.69333e-01,7.47017e+01,1.24360e-01,0.00000e+00,7.47025e+01,1.24561e-01,0.00000e+00,-2.64799e-02,-2.31261e+00,-4.07617e+02,-1.27406e-02,-2.33636e+00,-4.07380e+02,0.00000e+00,1,1.50000e-02,9.70000e-01,1.50000e-02,0.00000e+00
1.02197e-03,1.50300e-02,1.02092e-03,8.12588e-01,8.69171e-01,7.47177e+01,1.24564e-01,0.00000e+00,7.47185e+01,1.24765e-01,0.00000e+00,-2.67264e-02,-2.30675e+00,-4.02325e+02,-1.30540e-02,-2.33045e+00,-4.02087e+02,0.00000e+00,1,1.50300e-02,9.70000e-01,1.50300e-02,0.00000e+00
1.00919e-03,1.50600e-02,1.00815e-03,8.12428e-01,8.69009e-01,7.47337e+01,1.24769e-01,0.00000e+00,7.47345e+01,1.24969e-01,0.00000e+00,-2.69730e-02,-2.30089e+00,-3.97032e+02,-1.33674e-02,-2.32453e+00,-3.96795e+02,0.00000e+00,1,1.50600e-02,9.70000e-01,1.50600e-02,0.00000e+00
9.96414e-04,1.50900e-02,9.95370e-04,8.12268e-01,8.68847e-01,7.47497e+01,1.24973e-01,0.00000e+00,7.47504e+01,1.25172e-01,0.00000e+00,-2.72195e-02,-2.29504e+00,-3.91740e+02,-1.36808e-02,-2.31862e+00,-3.91503e+02,0.00000e+00,1,1.50900e-02,9.70000e-01,1.50900e-02,0.00000e+00
9.83638e-04,1.51200e-02,9.82593e-04,8.12109e-01,8.68686e-01,7.47657e+01,1.25177e-01,0.00000e+00,7.47664e+01,1.25376e-01,0.00000e+00,-2.74661e-02,-2.28918e+00,-3.86448e+02,-1.39942e-02,-2.31270e+00,-3.86211e+02,0.00000e+00,1,1.51200e-02,9.70000e-01,1.51200e-02,0.00000e+00
9.70862e-04,1.51500e-02,9.69815e-04,8.11949e-01,8.68524e-01,7.47817e+01,1.25382e-01,0.00000e+00,7.47824e+01,1.25580e-01,0.00000e+00,-2.77127e-02,-2.28332e+00,-3.81155e+02,-1.43076e-02,-2.30679e+00,-3.80918e+02,0.00000e+00,1,1.51500e-02,9.70000e-01,1.51500e-02,0.00000e+00
9.58086e-04,1.51800e-02,9.57038e-04,8.11789e-01,8.68362e-01,7.47977e+01,1.25586e-01,0.00000e+00,7.47984e+01,1.25784e-01,0.00000e+00,-2.79592e-02,-2.27747e+00,-3.75863e+02,-1.46211e-02,-2.30088e+00,-3.75626e+02,0.00000e+00,1,1.51800e-02,9.70000e-01,1.51800e-02,0.00000e+00
9.45310e-04,1.52100e-02,9.44261e-04,8.11629e-01,8.68200e-01,7.48137e+01,1.25791e-01,0.00000e+00,7.48144e+01,1.25987e-01,0.00000e+00,-2.82058e-02,-2.27161e+00,-3.70571e+02,-1.49345e-02,-2.29496e+00,-3.70334e+02,0.00000e+00,1,1.52100e-02,9.70000e-01,1.52100e-02,0.00000e+00
9.32534e-04,1.52400e-02,9.31484e-04,8.11469e-01,8.68038e-01,7.48297e+01,1.25995e-01,0.00000e+00,7.48304e+01,1.26191e-01,0.00000e+00,-2.84523e-02,-2.26576e+00,-3.65278e+02,-1.52479e-02,-2.28905e+00,-3.65042e+02,0.00000e+00,1,1.52400e-02,9.70000e-01,1.52400e-02,0.00000e+00
9.19758e-04,1.52700e-02,9.18706e-04,8.11310e-01,8.67876e-01,7.48457e+01,1.26200e-01,0.00000e+00,7.48464e+01,1.26395e-01,0.00000e+00,-2.86989e-02,-2.25990e+00,-3.59986e+02,-1.55613e-02,-2.28314e+00,-3.59749e+02,0.00000e+00,1,1.52700e-02,9.70000e-01,1.52700e-02,0.00000e+00
9.06982e-04,1.53000e-02,9.05929e-04,8.11150e-01,8.67714e-01,7.48617e+01,1.26404e-01,0.00000e+00,7.48624e+01,1.26599e-01,0.00000e+00,-2.89455e-02,-2.25404e+00,-3.54693e+02,-1.58747e-02,-2.27722e+00,-3.54457e+02,0.00000e+00,1,1.53000e-02,9.70000e-01,1.53000e-02,0.00000e+00
8.94206e-04,1.53300e-02,8.93152e-04,8.10990e-01,8.67553e-01,7.48777e+01,1.26608e-01,0.00000e+00,7.48784e+01,1.26803e-01,0.00000e+00,-2.91920e-02,-2.24819e+00,-3.49401e+02,-1.61881e-02,-2.27131e+00,-3.49165e+02,0.00000e+00,1,1.53300e-02,9.70000e-01,1.53300e-02,0.00000e+00
8.81431e-04,1.53600e-02,8.80375e-04,8.10830e-01,8.67391e-01,7.48937e+01,1.26813e-01,0.00000e+00,7.48944e+01,1.27006e-01,0.00000e+00,-2.94386e-02,-2.24233e+00,-3.44109e+02,-1.65015e-02,-2.26539e+00,-3.43873e+02,0.00000e+00,1,1.53600e-02,9.70000e-01,1.53600e-02,0.00000e+00
8.68654e-04,1.53900e-02,8.67597e-04,8.10671e-01,8.67229e-01,7.49097e+01,1.27017e-01,0.00000e+00,7.49104e+01,1.27210e-01,0.00000e+00,-2.96851e-02,-2.23648e+00,-3.38816e+02,-1.68150e-02,-2.25948e+00,-3.38580e+02,0.00000e+00,1,1.53900e-02,9.70000e-01,1.53900e-02,0.00000e+00
8.55878e-04,1.54200e-02,8.54820e-04,8.10511e-01,8.67067e-01,7.49257e+01,1.27222e-01,0.00000e+00,7.49264e+01,1.27414e-01,0.00000e+00,-2.99317e-02,-2.23062e+00,-3.33524e+02,-1.71284e-02,-2.25357e+00,-3.33288e+02,0.00000e+00,1,1.54200e-02,9.70000e-01,1.54200e-02,0.00000e+00
8.43103e-04,1.54500e-02,8.42043e-04,8.10351e-01,8.66905e-01,7.49417e+01,1.27426e-01,0.00000e+00,7.49424e+01,1.27618e-01,0.00000e+00,-3.01782e-02,-2.22476e+00,-3.28232e+02,-1.74418e-02,-2.24765e+00,-3.27996e+02,0.00000e+00,1,1.54500e-02,9.70000e-01,1.54500e-02,0.00000e+00
8.30327e-04,1.54800e-02,8.29266e-04,8.10191e-01,8.66743e-01,7.49577e+01,1.27631e-01,0.00000e+00,7.49584e+01,1.27821e-01,0.00000e+00,-3.04248e-02,-2.21891e+00,-3.22939e+02,-1.77552e-02,-2.24174e+00,-3.22704e+02,0.00000e+00,1,1.54800e-02,9.70000e-01,1.54800e-02,0.00000e+00
8.17550e-04,1.55100e-02,8.16488e-04,8.10031e-01,8.66581e-01,7.49737e+01,1.27835e-01,0.00000e+00,7.49744e+01,1.28025e-01,0.00000e+00,-3.06714e-02,-2.21305e+00,-3.17647e+02,-1.80686e-02,-2.23583e+00,-3.17411e+02,0.00000e+00,1,1.55100e-02,9.70000e-01,1.55100e-02,0.00000e+00
8.04775e-04,1.55400e-02,8.03711e-04,8.09872e-01,8.66420e-01,7.49897e+01,1.28039e-01,0.00000e+00,7.49904e+01,1.28229e-01,0.00000e+00,-3.09179e-02,-2.20719e+00,-3.12355e+02,-1.83820e-02,-2.22991e+00,-3.12119e+02,0.00000e+00,1,1.55400e-02,9.70000e-01,1.55400e-02,0.00000e+00
7.91999e-04,1.55700e-02,7.90934e-04,8.09712e-01,8.66258e-01,7.50057e+01,1.28244e-01,0.00000e+00,7.50064e+01,1.28433e-01,0.00000e+00,-3.11645e-02,-2.20134e+00,-3.07062e+02,-1.86955e-02,-2.22400e+00,-3.06827e+02,0.00000e+00,1,1.55700e-02,9.70000e-01,1.55700e-02,0.00000e+00
7.79728e-04,1.56000e-02,7.78664e-04,8.09641e-01,8.66189e-01,7.50199e+01,1.28425e-01,0.00000e+00,7.50205e+01,1.28613e-01,0.00000e+00,-3.14000e-02,-2.19542e+00,-3.01943e+02,-1.89927e-02,-2.21803e+00,-3.01707e+02,0.00000e+00,1,1.56000e-02,9.70000e-01,1.56000e-02,0.00000e+00
7.71024e-04,1.56300e-02,7.69971e-04,8.10200e-01,8.66778e-01,7.50211e+01,1.28445e-01,0.00000e+00,7.50217e+01,1.28633e-01,0.00000e+00,-3.15576e-02,-2.18910e+00,-2.98041e+02,-1.91757e-02,-2.21166e+00,-2.97807e+02,0.00000e+00,1,1.56300e-02,9.70000e-01,1.56300e-02,0.00000e+00
