"Cf","EVbar","Normals:0","Normals:1","Normals:2","WssX","eddy visocity","pbar","pressure","ubar:0","ubar:1","ubar:2","velocity:0","velocity:1","velocity:2","vortBar:0","vortBar:1","vortBar:2","vorticity:0","vorticity:1","vorticity:2","wss","Points:0","Points:1","Points:2"
2.71542e-03,5.59596e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.63713e+00,5.55212e-07,-1.26907e-01,-9.22591e-02,2.34850e-01,-3.53343e-06,0.00000e+00,2.31688e-01,1.72772e-06,0.00000e+00,1.25309e-04,5.40478e-02,-4.77348e+05,7.50601e-05,5.34429e-02,-4.75648e+05,0.00000e+00,1.12661e+00,5.00000e-07,-5.00000e-02
2.82812e-03,5.63450e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.95407e+00,5.60438e-07,7.93864e-01,6.13686e-01,2.44538e-01,-2.22960e-07,0.00000e+00,2.40764e-01,-6.20815e-06,0.00000e+00,-2.36965e-04,8.38540e-02,-4.80560e+05,-8.62137e-04,8.31035e-02,-4.78917e+05,0.00000e+00,1.12661e+00,5.00000e-07,5.00000e-02
2.71535e-03,5.58315e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.63691e+00,5.53684e-07,-1.33143e-01,-2.67610e-01,2.34862e-01,1.78380e-06,0.00000e+00,2.31060e-01,5.54377e-06,0.00000e+00,-1.40147e-04,7.11974e-03,-4.73121e+05,-3.76274e-04,7.12127e-03,-4.71716e+05,0.00000e+00,1.13662e+00,5.00000e-07,-5.00000e-02
2.69499e-03,5.55685e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.57967e+00,5.50244e-07,-5.64370e-01,-7.10137e-01,2.33139e-01,9.49586e-06,0.00000e+00,2.29179e-01,3.57761e-05,0.00000e+00,-1.66975e-04,-2.43223e-03,-4.73667e+05,-7.02137e-05,-2.58781e-03,-4.72207e+05,0.00000e+00,1.13662e+00,5.00000e-07,5.00000e-02
2.80037e-03,5.64186e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.87603e+00,5.59108e-07,8.34304e-01,7.89105e-01,2.42128e-01,1.11103e-05,0.00000e+00,2.37268e-01,2.58455e-05,0.00000e+00,2.12283e-04,1.15174e-02,-4.79317e+05,1.19304e-03,1.09900e-02,-4.77683e+05,0.00000e+00,1.14661e+00,5.00000e-07,-5.00000e-02
2.82781e-03,5.65468e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.95321e+00,5.60319e-07,4.22287e-01,3.55117e-01,2.44481e-01,-7.64983e-06,0.00000e+00,2.39061e-01,1.23320e-05,0.00000e+00,4.97639e-04,7.39077e-02,-4.82957e+05,2.22617e-03,7.29345e-02,-4.81227e+05,0.00000e+00,1.14661e+00,5.00000e-07,5.00000e-02
2.70524e-03,5.58559e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.60849e+00,5.53106e-07,-2.04598e-01,-8.39932e-02,2.33984e-01,-2.55246e-06,0.00000e+00,2.29715e-01,1.19400e-06,0.00000e+00,4.57364e-05,5.40049e-02,-4.75628e+05,2.99440e-04,5.37570e-02,-4.74323e+05,0.00000e+00,1.15661e+00,5.00000e-07,-5.00000e-02
2.81764e-03,5.62395e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.92462e+00,5.58940e-07,7.87641e-01,6.58689e-01,2.43648e-01,1.34751e-07,0.00000e+00,2.39036e-01,-1.39840e-05,0.00000e+00,-1.47463e-04,8.39525e-02,-4.78862e+05,-5.65276e-04,8.39709e-02,-4.77636e+05,0.00000e+00,1.15661e+00,5.00000e-07,5.00000e-02
2.70499e-03,5.57274e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.60778e+00,5.51903e-07,-1.78061e-01,-3.76185e-01,2.33981e-01,3.80369e-07,0.00000e+00,2.29265e-01,-2.66443e-05,0.00000e+00,-6.37376e-05,7.24178e-03,-4.71469e+05,-3.46199e-04,7.53337e-03,-4.70540e+05,0.00000e+00,1.16661e+00,5.00000e-07,-5.00000e-02
2.68499e-03,5.54728e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.55153e+00,5.48528e-07,-6.60737e-01,-8.37061e-01,2.32287e-01,-9.94108e-06,0.00000e+00,2.27400e-01,-4.56493e-06,0.00000e+00,-2.79438e-05,-2.17665e-03,-4.72030e+05,-2.23685e-04,-1.89296e-03,-4.71045e+05,0.00000e+00,1.16661e+00,5.00000e-07,5.00000e-02
2.78913e-03,5.62965e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.84443e+00,5.57159e-07,8.55688e-01,6.85862e-01,2.41175e-01,-6.98719e-06,0.00000e+00,2.35297e-01,1.90595e-05,0.00000e+00,1.12064e-04,1.16262e-02,-4.77618e+05,8.19182e-04,1.12101e-02,-4.76381e+05,0.00000e+00,1.17660e+00,5.00000e-07,-5.00000e-02
2.81719e-03,5.64480e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.92333e+00,5.58721e-07,3.43338e-01,2.34716e-01,2.43578e-01,2.03039e-05,0.00000e+00,2.37342e-01,2.31659e-05,0.00000e+00,1.84519e-04,7.34923e-02,-4.81222e+05,1.75763e-03,7.08777e-02,-4.79768e+05,0.00000e+00,1.17660e+00,5.00000e-07,5.00000e-02
2.69538e-03,5.57631e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.58076e+00,5.51647e-07,-2.90197e-01,5.40015e-02,2.33145e-01,4.44869e-07,0.00000e+00,2.28317e-01,3.78283e-05,0.00000e+00,7.08240e-06,5.36320e-02,-4.73900e+05,3.69478e-04,5.19997e-02,-4.72775e+05,0.00000e+00,1.18660e+00,5.00000e-07,-5.00000e-02
2.80713e-03,5.61135e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.89507e+00,5.57653e-07,8.08584e-01,8.74904e-01,2.42759e-01,-7.13682e-06,0.00000e+00,2.37796e-01,-2.55218e-05,0.00000e+00,-2.72250e-04,8.34632e-02,-4.77110e+05,-9.37955e-04,8.24812e-02,-4.75884e+05,0.00000e+00,1.18660e+00,5.00000e-07,5.00000e-02
2.69545e-03,5.56355e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.58097e+00,5.51226e-07,-2.41413e-01,-5.88350e-01,2.33169e-01,-1.45164e-06,0.00000e+00,2.28520e-01,-2.94338e-05,0.00000e+00,-1.61200e-04,7.42141e-03,-4.69781e+05,-5.26218e-04,8.00798e-03,-4.69129e+05,0.00000e+00,1.19660e+00,5.00000e-07,-5.00000e-02
2.67658e-03,5.54345e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.52787e+00,5.48923e-07,-7.75412e-01,-1.15787e+00,2.31565e-01,2.90750e-05,0.00000e+00,2.27130e-01,1.25483e-04,0.00000e+00,-2.04045e-04,7.57866e-04,-4.70576e+05,-9.49789e-04,3.12777e-03,-4.70075e+05,0.00000e+00,1.19660e+00,5.00000e-07,5.00000e-02
2.77682e-03,5.61573e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.80980e+00,5.55190e-07,9.27388e-01,8.06186e-01,2.40130e-01,3.37817e-05,0.00000e+00,2.33886e-01,1.78858e-04,0.00000e+00,2.38611e-04,1.81260e-02,-4.75813e+05,6.96492e-04,1.88761e-02,-4.75230e+05,0.00000e+00,1.20659e+00,5.00000e-07,-5.00000e-02
2.81936e-03,5.62970e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.92944e+00,5.56995e-07,4.59817e-01,5.99076e-01,2.43788e-01,4.11907e-07,0.00000e+00,2.36817e-01,-1.14710e-04,0.00000e+00,2.11386e-03,3.35489e-02,-4.78444e+05,5.12436e-03,3.24309e-02,-4.77683e+05,0.00000e+00,1.20659e+00,5.00000e-07,5.00000e-02
2.68711e-03,5.56020e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.55749e+00,5.49856e-07,-5.28641e-01,-5.95600e-01,2.32452e-01,-3.39976e-06,0.00000e+00,2.26925e-01,4.29509e-06,0.00000e+00,1.09958e-03,-1.09288e-03,-4.69948e+05,2.31276e-03,-1.71970e-03,-4.69698e+05,0.00000e+00,1.21660e+00,5.00000e-07,-5.00000e-02
2.66928e-03,5.53217e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.50735e+00,5.47115e-07,6.56879e-02,1.36815e-01,2.30950e-01,-2.23008e-04,0.00000e+00,2.25598e-01,-3.13446e-04,0.00000e+00,1.63333e-03,2.21065e-03,-4.69672e+05,2.71088e-03,2.68920e-03,-4.69538e+05,0.00000e+00,1.21660e+00,5.00000e-07,5.00000e-02
2.77207e-03,5.61247e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.79644e+00,5.55692e-07,2.35381e-01,1.37874e-01,2.39725e-01,-2.27849e-04,0.00000e+00,2.33686e-01,-3.43367e-04,0.00000e+00,-1.12210e-03,1.82120e-02,-4.74909e+05,-3.25991e-03,1.98388e-02,-4.75577e+05,0.00000e+00,1.22659e+00,5.00000e-07,-5.00000e-02
2.81103e-03,5.62512e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.90603e+00,5.56658e-07,2.69588e-01,5.41863e-02,2.43075e-01,2.56061e-04,0.00000e+00,2.36020e-01,3.79707e-04,0.00000e+00,-5.84139e-03,2.99056e-02,-4.77428e+05,-1.06647e-02,3.08583e-02,-4.78569e+05,0.00000e+00,1.22659e+00,5.00000e-07,5.00000e-02
2.68090e-03,5.55246e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.54003e+00,5.48206e-07,-1.87985e-02,-2.34878e-01,2.31926e-01,2.97388e-05,0.00000e+00,2.25501e-01,3.05480e-05,0.00000e+00,-2.08128e-03,-2.57219e-03,-4.68937e+05,-2.78679e-03,-3.04330e-03,-4.70665e+05,0.00000e+00,1.23658e+00,5.00000e-07,-5.00000e-02
2.66020e-03,5.51910e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.48182e+00,5.44790e-07,-3.38733e-01,-5.65777e-01,2.30183e-01,3.37407e-04,0.00000e+00,2.23634e-01,3.15389e-04,0.00000e+00,-2.25646e-03,-2.87632e-03,-4.68245e+05,-1.56671e-03,-6.29835e-03,-4.69598e+05,0.00000e+00,1.23658e+00,5.00000e-07,5.00000e-02
2.76648e-03,5.60978e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.78074e+00,5.55195e-07,-3.42182e-02,-6.51482e-02,2.39246e-01,3.36457e-04,0.00000e+00,2.32541e-01,3.19442e-04,0.00000e+00,1.72390e-03,1.13838e-02,-4.73713e+05,2.19452e-03,7.87051e-03,-4.74762e+05,0.00000e+00,1.24658e+00,5.00000e-07,-5.00000e-02
2.79428e-03,5.62129e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.85892e+00,5.57074e-07,5.06263e-01,4.01920e-01,2.41633e-01,-4.66713e-04,0.00000e+00,2.35251e-01,-4.38367e-04,0.00000e+00,5.55822e-03,7.37764e-02,-4.77401e+05,6.16866e-03,7.10019e-02,-4.78051e+05,0.00000e+00,1.24658e+00,5.00000e-07,5.00000e-02
2.67184e-03,5.55155e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.51455e+00,5.49379e-07,4.62645e-02,1.73140e-01,2.31144e-01,-6.46425e-05,0.00000e+00,2.25668e-01,-6.46381e-05,0.00000e+00,1.06359e-03,5.37350e-02,-4.70100e+05,1.26556e-03,5.34269e-02,-4.71088e+05,0.00000e+00,1.25657e+00,5.00000e-07,-5.00000e-02
2.78384e-03,5.59101e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.82954e+00,5.55611e-07,1.78512e-01,2.19097e-01,2.40774e-01,-1.58297e-05,0.00000e+00,2.35217e-01,-3.19020e-05,0.00000e+00,-9.12052e-04,8.31646e-02,-4.73311e+05,-5.30242e-04,8.46461e-02,-4.74409e+05,0.00000e+00,1.25657e+00,5.00000e-07,5.00000e-02
2.67273e-03,5.53982e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.51705e+00,5.49313e-07,-2.18817e-01,-3.06725e-01,2.31237e-01,8.04706e-06,0.00000e+00,2.26239e-01,-3.48692e-06,0.00000e+00,-5.71701e-04,7.01289e-03,-4.66010e+05,-4.33825e-04,7.77742e-03,-4.67973e+05,0.00000e+00,1.26655e+00,5.00000e-07,-5.00000e-02
2.65272e-03,5.51426e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.46079e+00,5.46524e-07,-4.09883e-01,-5.21094e-01,2.29542e-01,1.37918e-04,0.00000e+00,2.24527e-01,1.58763e-04,0.00000e+00,-7.68853e-04,-2.66255e-03,-4.66540e+05,-7.50006e-04,-1.36684e-03,-4.68558e+05,0.00000e+00,1.26655e+00,5.00000e-07,5.00000e-02
2.75587e-03,5.59780e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.75088e+00,5.56119e-07,1.70872e-01,8.56349e-02,2.38345e-01,1.37106e-04,0.00000e+00,2.33346e-01,1.66602e-04,0.00000e+00,7.56156e-04,1.12594e-02,-4.72088e+05,3.46011e-04,1.11981e-02,-4.73955e+05,0.00000e+00,1.27654e+00,5.00000e-07,-5.00000e-02
2.78380e-03,5.61054e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.82944e+00,5.57602e-07,3.35621e-01,3.27908e-01,2.40742e-01,-1.93386e-04,0.00000e+00,2.36110e-01,-2.61590e-04,0.00000e+00,2.20559e-03,7.35551e-02,-4.75671e+05,1.66954e-03,7.11802e-02,-4.77214e+05,0.00000e+00,1.27654e+00,5.00000e-07,5.00000e-02
2.66227e-03,5.54202e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.48764e+00,5.50191e-07,-9.23616e-02,-2.08534e-02,2.30329e-01,-2.65694e-05,0.00000e+00,2.26318e-01,-3.54997e-05,0.00000e+00,4.73131e-04,5.37988e-02,-4.68375e+05,5.36437e-04,5.27486e-02,-4.69972e+05,0.00000e+00,1.28654e+00,5.00000e-07,-5.00000e-02
2.77471e-03,5.58200e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.80387e+00,5.55885e-07,2.97058e-01,4.40547e-01,2.39998e-01,-8.07603e-06,0.00000e+00,2.35972e-01,-1.24788e-05,0.00000e+00,-3.73342e-04,8.38668e-02,-4.71640e+05,3.41395e-04,8.36769e-02,-4.73141e+05,0.00000e+00,1.28654e+00,5.00000e-07,5.00000e-02
2.66345e-03,5.53061e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.49094e+00,5.50122e-07,-2.82987e-01,-2.06508e-01,2.30447e-01,3.19327e-06,0.00000e+00,2.27007e-01,4.70658e-06,0.00000e+00,-2.70479e-04,7.47639e-03,-4.64405e+05,3.00360e-05,7.86376e-03,-4.66670e+05,0.00000e+00,1.29655e+00,5.00000e-07,-5.00000e-02
2.64429e-03,5.50609e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.43708e+00,5.47819e-07,-5.41018e-01,-5.05604e-01,2.28825e-01,7.89078e-05,0.00000e+00,2.25532e-01,1.27872e-04,0.00000e+00,-4.31744e-04,-1.63077e-03,-4.65007e+05,-1.73809e-04,3.79532e-04,-4.67423e+05,0.00000e+00,1.29655e+00,5.00000e-07,5.00000e-02
2.74571e-03,5.58740e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.72232e+00,5.56794e-07,2.95335e-01,2.47562e-01,2.37482e-01,7.66491e-05,0.00000e+00,2.34246e-01,1.23799e-04,0.00000e+00,3.25562e-04,1.18652e-02,-4.70471e+05,-2.25787e-04,1.34419e-02,-4.73001e+05,2.49170e-29,1.30655e+00,5.00000e-07,-5.00000e-02
2.77373e-03,5.60089e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.80113e+00,5.58109e-07,2.41563e-01,3.08365e-01,2.39886e-01,-1.11723e-04,0.00000e+00,2.37192e-01,-2.04087e-04,0.00000e+00,1.08389e-03,7.33679e-02,-4.74028e+05,-2.16386e-04,7.30025e-02,-4.76518e+05,5.53219e-33,1.30655e+00,5.00000e-07,5.00000e-02
2.65273e-03,5.53244e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.46080e+00,5.51195e-07,-2.07084e-01,-2.39604e-01,2.29517e-01,-1.46536e-05,0.00000e+00,2.27154e-01,-3.23607e-05,0.00000e+00,2.50095e-04,5.35488e-02,-4.66749e+05,-8.03695e-05,5.24735e-02,-4.69098e+05,2.49170e-29,1.31656e+00,5.00000e-07,-5.00000e-02
2.76495e-03,5.57227e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.77641e+00,5.56106e-07,3.78410e-01,6.13498e-01,2.39168e-01,-6.95273e-06,0.00000e+00,2.36911e-01,-2.25035e-06,0.00000e+00,-2.32015e-04,8.36886e-02,-4.69999e+05,1.27012e-04,8.05691e-02,-4.71984e+05,0.00000e+00,1.31656e+00,5.00000e-07,5.00000e-02
2.65457e-03,5.52180e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.46597e+00,5.51357e-07,-3.29355e-01,-2.34519e-01,2.29691e-01,5.24858e-07,0.00000e+00,2.28184e-01,-9.12079e-06,0.00000e+00,-1.77412e-04,7.59929e-03,-4.62793e+05,1.23509e-04,6.27426e-03,-4.64944e+05,0.00000e+00,1.32655e+00,5.00000e-07,-5.00000e-02
2.63635e-03,5.49833e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.41473e+00,5.49283e-07,-6.64094e-01,-5.92251e-01,2.28148e-01,5.98515e-05,0.00000e+00,2.26608e-01,2.17177e-05,0.00000e+00,-3.00743e-04,-1.08160e-03,-4.63429e+05,-1.00202e-04,-3.93563e-03,-4.65318e+05,0.00000e+00,1.32655e+00,5.00000e-07,5.00000e-02
2.73627e-03,5.57790e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.69576e+00,5.57933e-07,3.80608e-01,5.39640e-01,2.36679e-01,5.94098e-05,0.00000e+00,2.35791e-01,3.39348e-05,0.00000e+00,2.26460e-04,1.23163e-02,-4.68861e+05,-8.84307e-04,9.36753e-03,-4.71019e+05,0.00000e+00,1.33654e+00,5.00000e-07,-5.00000e-02
2.76459e-03,5.59192e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.77540e+00,5.58810e-07,2.02999e-01,3.07164e-01,2.39108e-01,-8.64652e-05,0.00000e+00,2.38477e-01,-7.74484e-05,0.00000e+00,7.83638e-04,7.37273e-02,-4.72440e+05,-1.20915e-03,6.93100e-02,-4.74430e+05,0.00000e+00,1.33654e+00,5.00000e-07,5.00000e-02
2.64370e-03,5.52354e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.43542e+00,5.52569e-07,-2.90972e-01,-2.42900e-01,2.28749e-01,-1.09866e-05,0.00000e+00,2.28258e-01,-7.65404e-06,0.00000e+00,2.09114e-04,5.36569e-02,-4.65180e+05,3.04467e-05,5.16874e-02,-4.67467e+05,0.00000e+00,1.34653e+00,5.00000e-07,-5.00000e-02
2.75601e-03,5.56298e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.75128e+00,5.56488e-07,4.30233e-01,6.01202e-01,2.38408e-01,-4.19327e-06,0.00000e+00,2.38096e-01,-7.93901e-06,0.00000e+00,-1.59619e-04,8.37364e-02,-4.68446e+05,1.03180e-04,8.14779e-02,-4.70508e+05,0.00000e+00,1.34653e+00,5.00000e-07,5.00000e-02
2.64602e-03,5.51315e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.44194e+00,5.52294e-07,-3.79197e-01,-2.67536e-01,2.28964e-01,2.03274e-06,0.00000e+00,2.29252e-01,-9.00847e-06,0.00000e+00,-1.47104e-04,7.66721e-03,-4.61232e+05,-1.82929e-04,7.56285e-03,-4.63408e+05,0.00000e+00,1.35653e+00,5.00000e-07,-5.00000e-02
2.62758e-03,5.48988e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.39007e+00,5.50345e-07,-7.26267e-01,-5.95654e-01,2.27401e-01,3.87841e-05,0.00000e+00,2.27783e-01,8.12599e-05,0.00000e+00,-3.19809e-04,-1.01315e-03,-4.61863e+05,-7.86465e-04,-8.96010e-04,-4.63915e+05,0.00000e+00,1.35653e+00,5.00000e-07,5.00000e-02
2.72809e-03,5.56924e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.67274e+00,5.58895e-07,4.05704e-01,4.73190e-01,2.35984e-01,3.41344e-05,0.00000e+00,2.37078e-01,5.36449e-05,0.00000e+00,5.62969e-05,1.22842e-02,-4.67256e+05,-4.26921e-04,1.20290e-02,-4.68968e+05,0.00000e+00,1.36653e+00,5.00000e-07,-5.00000e-02
2.75600e-03,5.58362e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.75126e+00,5.59725e-07,1.57369e-01,3.76087e-01,2.38378e-01,-5.72658e-05,0.00000e+00,2.40008e-01,-1.36748e-04,0.00000e+00,4.57570e-04,7.34612e-02,-4.70832e+05,2.24753e-04,7.29209e-02,-4.72428e+05,0.00000e+00,1.36653e+00,5.00000e-07,5.00000e-02
2.63545e-03,5.51520e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.41221e+00,5.53732e-07,-3.48695e-01,-2.36358e-01,2.28047e-01,-7.28049e-06,0.00000e+00,2.29197e-01,-1.83501e-05,0.00000e+00,1.27980e-04,5.35092e-02,-4.63654e+05,2.62463e-04,5.32460e-02,-4.65356e+05,0.00000e+00,1.37652e+00,5.00000e-07,-5.00000e-02
2.74711e-03,5.55386e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.72625e+00,5.56683e-07,4.45540e-01,4.73122e-01,2.37652e-01,-4.23649e-07,0.00000e+00,2.39083e-01,1.63882e-06,0.00000e+00,-7.80962e-05,8.34955e-02,-4.66939e+05,6.60129e-04,8.26084e-02,-4.68648e+05,0.00000e+00,1.37652e+00,5.00000e-07,5.00000e-02
2.63736e-03,5.50432e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.41758e+00,5.52657e-07,-3.82678e-01,-1.67265e-01,2.28227e-01,1.40808e-06,0.00000e+00,2.29817e-01,3.87662e-06,0.00000e+00,-6.94916e-05,7.66512e-03,-4.59772e+05,2.05358e-04,7.33804e-03,-4.61570e+05,0.00000e+00,1.38652e+00,5.00000e-07,-5.00000e-02
2.61937e-03,5.48160e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.36698e+00,5.50933e-07,-7.92647e-01,-5.84775e-01,2.26702e-01,2.51711e-05,0.00000e+00,2.28340e-01,2.26632e-05,0.00000e+00,-1.52536e-04,-9.58545e-04,-4.60405e+05,1.24035e-04,-1.93325e-03,-4.62102e+05,0.00000e+00,1.38652e+00,5.00000e-07,5.00000e-02
2.71912e-03,5.56018e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.64753e+00,5.58946e-07,4.48980e-01,5.66527e-01,2.35221e-01,2.31079e-05,0.00000e+00,2.37805e-01,2.80731e-05,0.00000e+00,6.39439e-05,1.23640e-02,-4.65766e+05,-4.11596e-04,1.17022e-02,-4.67406e+05,0.00000e+00,1.39651e+00,5.00000e-07,-5.00000e-02
2.74783e-03,5.57565e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.72826e+00,5.60290e-07,1.05018e-01,2.27931e-01,2.37682e-01,-4.04372e-05,0.00000e+00,2.40943e-01,-3.48326e-05,0.00000e+00,3.05307e-04,7.34372e-02,-4.69344e+05,-8.51954e-04,7.26351e-02,-4.71017e+05,0.00000e+00,1.39651e+00,5.00000e-07,5.00000e-02
2.62753e-03,5.50695e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.38993e+00,5.54441e-07,-4.03599e-01,-3.44883e-01,2.27373e-01,-4.08011e-06,0.00000e+00,2.29942e-01,-1.41553e-05,0.00000e+00,7.50027e-05,5.33678e-02,-4.62177e+05,-1.71623e-04,5.26021e-02,-4.63963e+05,0.00000e+00,1.40651e+00,5.00000e-07,-5.00000e-02
2.73907e-03,5.54542e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.70363e+00,5.56753e-07,4.66772e-01,4.57464e-01,2.36969e-01,4.03822e-06,0.00000e+00,2.39757e-01,2.49737e-05,0.00000e+00,4.77711e-05,8.34533e-02,-4.65451e+05,3.74776e-05,8.09927e-02,-4.67068e+05,0.00000e+00,1.40651e+00,5.00000e-07,5.00000e-02
2.62939e-03,5.49631e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.39517e+00,5.52864e-07,-4.06668e-01,-2.62888e-01,2.27549e-01,1.69856e-06,0.00000e+00,2.30173e-01,-7.08760e-06,0.00000e+00,1.99774e-05,7.79960e-03,-4.58302e+05,2.90019e-05,6.74872e-03,-4.59562e+05,0.00000e+00,1.41650e+00,5.00000e-07,-5.00000e-02
2.61193e-03,5.47433e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.34604e+00,5.51293e-07,-8.42332e-01,-7.11167e-01,2.26068e-01,6.79312e-06,0.00000e+00,2.28749e-01,-5.19888e-05,0.00000e+00,2.67382e-05,-4.20424e-04,-4.58973e+05,2.20428e-04,-2.91472e-03,-4.59981e+05,0.00000e+00,1.41650e+00,5.00000e-07,5.00000e-02
2.71044e-03,5.55048e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.62312e+00,5.58475e-07,4.83193e-01,7.60336e-01,2.34485e-01,1.62326e-06,0.00000e+00,2.37827e-01,-5.28005e-05,0.00000e+00,-9.46135e-06,1.28289e-02,-4.64314e+05,4.93635e-04,1.09715e-02,-4.65337e+05,0.00000e+00,1.42650e+00,5.00000e-07,-5.00000e-02
2.73982e-03,5.56857e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.70574e+00,5.60516e-07,6.36860e-02,1.90915e-01,2.37000e-01,-1.31439e-05,0.00000e+00,2.41184e-01,7.42710e-05,0.00000e+00,-4.00511e-05,7.34376e-02,-4.67903e+05,5.63821e-04,7.37109e-02,-4.68988e+05,0.00000e+00,1.42650e+00,5.00000e-07,5.00000e-02
2.61968e-03,5.49962e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.36784e+00,5.54845e-07,-4.63494e-01,-4.68950e-01,2.26703e-01,8.02442e-07,0.00000e+00,2.30248e-01,3.93382e-05,0.00000e+00,-1.19472e-05,5.30940e-02,-4.60741e+05,-8.54756e-05,5.39826e-02,-4.62016e+05,0.00000e+00,1.43649e+00,5.00000e-07,-5.00000e-02
2.73014e-03,5.53430e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.67852e+00,5.56356e-07,5.26846e-01,6.38011e-01,2.36212e-01,-4.66185e-07,0.00000e+00,2.40008e-01,3.82516e-05,0.00000e+00,-2.12461e-04,8.29597e-02,-4.64001e+05,-8.15333e-04,8.46098e-02,-4.65510e+05,0.00000e+00,1.43649e+00,5.00000e-07,5.00000e-02
2.62158e-03,5.48871e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.37321e+00,5.52714e-07,-4.68465e-01,-4.72790e-01,2.26884e-01,-3.07534e-06,0.00000e+00,2.30182e-01,-4.29766e-05,0.00000e+00,-1.43527e-04,7.92851e-03,-4.56940e+05,-3.60887e-04,8.36649e-03,-4.58273e+05,0.00000e+00,1.44649e+00,5.00000e-07,-5.00000e-02
2.60446e-03,5.47135e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.32505e+00,5.51370e-07,-8.96007e-01,-8.35577e-01,2.25426e-01,4.77875e-05,0.00000e+00,2.28706e-01,7.13423e-06,0.00000e+00,-2.79246e-04,2.16055e-03,-4.57827e+05,-4.45492e-04,1.57714e-03,-4.59075e+05,0.00000e+00,1.44649e+00,5.00000e-07,5.00000e-02
2.70100e-03,5.53939e-07,0.00000e+00,1.00000e+00,0.00000e+00,7.59655e+00,5.57979e-07,5.27646e-01,6.99055e-01,2.33683e-01,4.58151e-05,0.00000e+00,2.37595e-01,3.87948e-05,0.00000e+00,1.91198e-05,1.86366e-02,-4.62856e+05,3.98223e-04,1.73510e-02,-4.63744e+05,0.00000e+00,1.45648e+00,5.00000e-07,-5.00000e-02
