   134  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  7.500000000000E+00  1.036817865763E+00 -3.615547704178E-01 -6.204603547015E-27
   135  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  7.500000000000E+00  1.039233626677E+00 -3.565081206807E-01 -1.205315774087E-26
   136  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  7.500000000000E+00  1.040627335529E+00 -3.610632851047E-01 -1.346771278833E-26
   137  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  7.500000000000E+00  1.029928687994E+00 -3.525620276638E-01 -5.821188392716E-27
   138  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  7.500000000000E+00  1.030754317798E+00 -3.677351548012E-01 -9.570952092685E-27
   139  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  7.500000000000E+00  1.031518778980E+00 -3.587190510760E-01  4.934081918929E-27
   140  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  7.500000000000E+00  1.036350487306E+00 -3.596734720323E-01 -6.637719549295E-27
   141  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  7.500000000000E+00  1.039875684301E+00 -3.544728855819E-01 -4.271859177993E-27
   142  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  7.500000000000E+00  1.040362755065E+00 -3.644650040487E-01 -1.171144369424E-26
   143  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  7.500000000000E+00  1.032793022075E+00 -3.568093478104E-01 -2.377269493388E-27
   144  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  7.500000000000E+00  1.030743576095E+00 -3.607130720681E-01 -5.058493997772E-27
   145  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  7.500000000000E+00  1.031131110146E+00 -3.601624129013E-01 -1.883050985968E-26
   146  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  7.500000000000E+00  1.035846968291E+00 -3.566392056740E-01 -2.002997114457E-27
   147  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  7.500000000000E+00  1.040364621520E+00 -3.519535411096E-01 -3.266569987548E-27
   148  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  7.500000000000E+00  1.038900653689E+00 -3.578305213989E-01 -6.536387933279E-27
   149  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  7.500000000000E+00  1.032239353374E+00 -3.580417886521E-01  1.137608198693E-27
   150  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  7.500000000000E+00  1.031472467649E+00 -3.558597686604E-01 -6.511320414131E-27
